subscription_id,user_id,plan_type,start_date,end_date,status,created_at
S_002764,U_001852,Basic,2023-02-16,2024-03-12,active,2023-02-16
S_002765,U_001853,Basic,2022-04-19,2022-08-17,canceled,2022-04-19
S_002766,U_001854,Pro,2022-05-17,2023-02-11,canceled,2022-05-17
S_002767,U_001855,Basic,2024-01-08,,active,2024-01-08
S_002768,U_001856,Basic,2023-08-23,,active,2023-08-23
S_002769,U_001856,Basic,2023-08-23,,active,2023-08-23
S_002770,U_001857,Basic,2024-02-19,,active,2024-02-19
S_002771,U_001858,Basic,2023-10-09,2023-12-08,canceled,2023-10-09
S_002772,U_001859,Enterprise,2024-12-24,,active,2024-12-24
S_002773,U_001859,Pro,2024-12-24,,active,2024-12-24
S_002774,U_001860,Basic,2023-02-12,2023-07-12,canceled,2023-02-12
S_002775,U_001860,Basic,2023-07-31,2023-11-28,canceled,2023-07-31
S_002776,U_001861,Basic,2022-02-14,2023-11-06,canceled,2022-02-14
S_002777,U_001861,Basic,2023-11-13,,active,2023-11-13
S_002778,U_001862,Basic,2024-12-20,,active,2024-12-20
S_002779,U_001863,Enterprise,2024-09-30,,active,2024-09-30
S_002780,U_001863,Basic,2024-09-30,,active,2024-09-30
S_002781,U_001864,Pro,2022-02-07,2023-07-02,canceled,2022-02-07
S_002782,U_001865,Basic,2023-12-29,,active,2023-12-29
S_002783,U_001866,Pro,2024-10-23,,active,2024-10-23
S_002784,U_001866,Basic,2024-10-23,,active,2024-10-23
S_002785,U_001867,Pro,2023-06-12,2024-07-06,canceled,2023-06-12
S_002786,U_001868,Pro,2023-07-28,2023-10-26,canceled,2023-07-28
S_002787,U_001868,Basic,2023-11-24,2024-01-23,active,2023-11-24
S_002788,U_001869,Pro,2023-12-01,2024-12-25,canceled,2023-12-01
S_002789,U_001870,Enterprise,2022-06-29,2022-09-27,canceled,2022-06-29
S_002790,U_001871,Enterprise,2023-04-11,2024-04-05,canceled,2023-04-11
S_002791,U_001872,Basic,2022-11-09,2023-05-08,canceled,2022-11-09
S_002792,U_001872,Enterprise,2023-05-28,2024-11-18,canceled,2023-05-28
S_002793,U_001873,Pro,2023-11-06,2024-09-01,canceled,2023-11-06
S_002794,U_001873,Basic,2024-09-08,,active,2024-09-08
S_002795,U_001874,Basic,2022-09-27,2023-07-24,canceled,2022-09-27
S_002796,U_001875,Basic,2023-02-19,2024-05-14,canceled,2023-02-19
S_002797,U_001876,Basic,2024-12-08,,active,2024-12-08
S_002798,U_001876,Basic,2024-12-08,,active,2024-12-08
S_002799,U_001877,Basic,2022-10-25,2024-06-16,canceled,2022-10-25
S_002800,U_001878,Pro,2023-10-13,2024-03-11,active,2023-10-13
S_002801,U_001879,Basic,2024-12-27,,active,2024-12-27
S_002802,U_001880,Pro,2023-10-13,2024-01-11,canceled,2023-10-13
S_002803,U_001881,Basic,2023-10-15,,active,2023-10-15
S_002804,U_001881,Basic,2023-10-15,2024-01-13,canceled,2023-10-15
S_002805,U_001882,Basic,2023-09-14,,active,2023-09-14
S_002806,U_001882,Basic,2023-09-14,,active,2023-09-14
S_002807,U_001883,Enterprise,2022-11-08,2024-08-29,canceled,2022-11-08
S_002808,U_001883,Basic,2024-09-19,,active,2024-09-19
S_002809,U_001884,Pro,2022-09-27,2023-06-24,active,2022-09-27
S_002810,U_001884,Pro,2023-07-03,2024-12-24,canceled,2023-07-03
S_002811,U_001885,Pro,2023-07-01,2024-09-23,canceled,2023-07-01
S_002812,U_001886,Basic,2023-04-18,2024-09-09,canceled,2023-04-18
S_002813,U_001886,Pro,2024-09-27,,active,2024-09-27
S_002814,U_001887,Enterprise,2023-04-18,2023-12-14,active,2023-04-18
S_002815,U_001888,Basic,2022-06-12,2022-10-10,canceled,2022-06-12
S_002816,U_001889,Basic,2024-10-25,,active,2024-10-25
S_002817,U_001890,Basic,2024-02-05,2024-09-02,canceled,2024-02-05
S_002818,U_001890,Basic,2024-09-16,,active,2024-09-16
S_002819,U_001891,Basic,2024-10-03,,active,2024-10-03
S_002820,U_001891,Basic,2024-10-03,,active,2024-10-03
S_002821,U_001892,Basic,2022-12-02,2024-01-26,active,2022-12-02
S_002822,U_001892,Basic,2024-02-17,,active,2024-02-17
S_002823,U_001893,Basic,2022-03-08,2023-09-29,canceled,2022-03-08
S_002824,U_001893,Enterprise,2023-10-26,2024-09-20,active,2023-10-26
S_002825,U_001894,Basic,2023-07-07,2024-02-02,canceled,2023-07-07
S_002826,U_001895,Enterprise,2023-02-20,2024-12-11,active,2023-02-20
S_002827,U_001895,Basic,2024-12-25,,active,2024-12-25
S_002828,U_001896,Basic,2022-12-29,2023-03-29,canceled,2022-12-29
S_002829,U_001897,Pro,2024-09-30,,active,2024-09-30
S_002830,U_001897,Basic,2024-09-30,,active,2024-09-30
S_002831,U_001898,Basic,2023-05-21,2024-06-14,active,2023-05-21
S_002832,U_001898,Basic,2024-06-24,,active,2024-06-24
S_002833,U_001899,Basic,2022-03-27,2023-10-18,active,2022-03-27
S_002834,U_001900,Basic,2023-10-03,,active,2023-10-03
S_002835,U_001900,Pro,2023-10-03,2024-08-28,canceled,2023-10-03
S_002836,U_001901,Pro,2024-12-11,,active,2024-12-11
S_002837,U_001902,Enterprise,2022-08-12,2023-12-05,canceled,2022-08-12
S_002838,U_001903,Pro,2022-03-28,2024-02-16,canceled,2022-03-28
S_002839,U_001904,Pro,2024-03-21,,active,2024-03-21
S_002840,U_001904,Pro,2024-03-21,2024-06-19,canceled,2024-03-21
S_002841,U_001905,Pro,2024-03-04,,active,2024-03-04
S_002842,U_001906,Enterprise,2023-01-24,2024-01-19,active,2023-01-24
S_002843,U_001906,Pro,2024-02-01,2024-05-31,canceled,2024-02-01
S_002844,U_001907,Pro,2024-03-26,2024-10-22,canceled,2024-03-26
S_002845,U_001908,Pro,2024-08-02,2024-10-31,canceled,2024-08-02
S_002846,U_001908,Pro,2024-11-18,,active,2024-11-18
S_002847,U_001909,Basic,2023-08-26,2024-01-23,canceled,2023-08-26
S_002848,U_001910,Enterprise,2024-11-24,,active,2024-11-24
S_002849,U_001911,Basic,2024-07-14,,active,2024-07-14
S_002850,U_001911,Basic,2024-07-14,,active,2024-07-14
S_002851,U_001912,Basic,2022-08-20,2024-01-12,canceled,2022-08-20
S_002852,U_001912,Pro,2024-01-31,2024-07-29,canceled,2024-01-31
S_002853,U_001913,Enterprise,2022-10-05,2024-09-24,canceled,2022-10-05
S_002854,U_001914,Pro,2023-10-25,2024-07-21,canceled,2023-10-25
S_002855,U_001914,Basic,2024-07-28,,active,2024-07-28
S_002856,U_001915,Enterprise,2023-01-02,2024-09-23,canceled,2023-01-02
S_002857,U_001915,Pro,2024-10-07,2024-12-06,canceled,2024-10-07
S_002858,U_001916,Basic,2023-02-18,2024-03-14,canceled,2023-02-18
S_002859,U_001917,Basic,2023-05-28,2024-11-18,canceled,2023-05-28
S_002860,U_001918,Basic,2022-09-11,2024-04-03,canceled,2022-09-11
S_002861,U_001918,Enterprise,2024-04-27,,active,2024-04-27
S_002862,U_001919,Pro,2024-07-09,,active,2024-07-09
S_002863,U_001919,Pro,2024-07-09,,active,2024-07-09
S_002864,U_001920,Basic,2024-12-08,,active,2024-12-08
S_002865,U_001920,Enterprise,2024-12-08,,active,2024-12-08
S_002866,U_001921,Basic,2022-11-24,2023-12-19,canceled,2022-11-24
S_002867,U_001921,Basic,2023-12-25,,active,2023-12-25
S_002868,U_001922,Pro,2024-02-19,,active,2024-02-19
S_002869,U_001923,Enterprise,2023-11-18,,active,2023-11-18
S_002870,U_001923,Basic,2023-11-18,,active,2023-11-18
S_002871,U_001924,Pro,2022-11-29,2024-04-22,canceled,2022-11-29
S_002872,U_001924,Pro,2024-05-21,,active,2024-05-21
S_002873,U_001925,Basic,2022-04-16,2024-04-05,canceled,2022-04-16
S_002874,U_001925,Pro,2024-05-02,2024-12-28,canceled,2024-05-02
S_002875,U_001926,Basic,2023-09-26,,active,2023-09-26
S_002876,U_001926,Enterprise,2023-09-26,2024-10-20,active,2023-09-26
S_002877,U_001927,Basic,2023-01-06,2024-04-30,canceled,2023-01-06
S_002878,U_001928,Basic,2023-02-20,2023-10-18,canceled,2023-02-20
S_002879,U_001928,Pro,2023-11-03,2024-03-02,canceled,2023-11-03
S_002880,U_001929,Basic,2023-06-03,2024-07-27,canceled,2023-06-03
S_002881,U_001929,Basic,2024-08-04,,active,2024-08-04
S_002882,U_001930,Basic,2024-10-16,,active,2024-10-16
S_002883,U_001931,Pro,2022-01-12,2023-09-04,canceled,2022-01-12
S_002884,U_001932,Pro,2023-05-03,2024-03-28,canceled,2023-05-03
S_002885,U_001933,Basic,2024-09-01,2024-11-30,canceled,2024-09-01
S_002886,U_001934,Pro,2024-06-23,2024-09-21,canceled,2024-06-23
S_002887,U_001934,Pro,2024-09-26,,active,2024-09-26
S_002888,U_001935,Basic,2022-01-14,2022-10-11,canceled,2022-01-14
S_002889,U_001935,Basic,2022-10-19,2023-12-13,canceled,2022-10-19
S_002890,U_001936,Pro,2023-07-24,2023-09-22,canceled,2023-07-24
S_002891,U_001937,Enterprise,2023-03-02,2024-06-24,canceled,2023-03-02
S_002892,U_001937,Basic,2024-07-17,,active,2024-07-17
S_002893,U_001938,Basic,2022-10-31,2024-06-22,active,2022-10-31
S_002894,U_001938,Basic,2024-06-29,,active,2024-06-29
S_002895,U_001939,Basic,2022-03-17,2023-05-11,canceled,2022-03-17
S_002896,U_001939,Basic,2023-05-23,2023-12-19,canceled,2023-05-23
S_002897,U_001940,Basic,2023-09-04,2024-09-28,canceled,2023-09-04
S_002898,U_001941,Basic,2022-04-11,2023-08-04,active,2022-04-11
S_002899,U_001941,Basic,2023-08-31,2023-10-30,active,2023-08-31
S_002900,U_001942,Pro,2023-01-01,2023-07-30,canceled,2023-01-01
S_002901,U_001943,Basic,2022-12-30,2024-03-24,canceled,2022-12-30
S_002902,U_001944,Pro,2024-01-08,,active,2024-01-08
S_002903,U_001945,Basic,2023-09-05,,active,2023-09-05
S_002904,U_001946,Basic,2024-02-16,,active,2024-02-16
S_002905,U_001947,Pro,2022-05-13,2024-01-03,canceled,2022-05-13
S_002906,U_001948,Basic,2022-10-03,2023-05-31,canceled,2022-10-03
S_002907,U_001949,Pro,2023-11-06,2024-10-31,canceled,2023-11-06
S_002908,U_001950,Basic,2024-12-10,,active,2024-12-10
S_002909,U_001950,Basic,2024-12-10,,active,2024-12-10
S_002910,U_001951,Pro,2022-04-30,2023-04-25,active,2022-04-30
S_002911,U_001952,Basic,2024-12-19,,active,2024-12-19
S_002912,U_001953,Basic,2023-08-12,,active,2023-08-12
S_002913,U_001954,Pro,2023-10-11,,active,2023-10-11
S_002914,U_001954,Basic,2023-10-11,2024-09-05,active,2023-10-11
S_002915,U_001955,Enterprise,2023-12-26,2024-06-23,canceled,2023-12-26
S_002916,U_001956,Basic,2024-10-13,,active,2024-10-13
S_002917,U_001956,Basic,2024-10-13,,active,2024-10-13
S_002918,U_001957,Basic,2024-10-05,,active,2024-10-05
S_002919,U_001957,Enterprise,2024-10-05,,active,2024-10-05
S_002920,U_001958,Pro,2023-04-22,2023-10-19,canceled,2023-04-22
S_002921,U_001959,Basic,2022-01-04,2022-10-31,canceled,2022-01-04
S_002922,U_001959,Basic,2022-11-28,2024-05-21,canceled,2022-11-28
S_002923,U_001960,Enterprise,2024-08-10,,active,2024-08-10
S_002924,U_001960,Basic,2024-08-10,,active,2024-08-10
S_002925,U_001961,Pro,2024-04-29,,active,2024-04-29
S_002926,U_001962,Pro,2023-11-15,2024-01-14,canceled,2023-11-15
S_002927,U_001963,Enterprise,2023-03-11,2024-01-05,active,2023-03-11
S_002928,U_001964,Basic,2023-07-31,2024-01-27,canceled,2023-07-31
S_002929,U_001965,Basic,2023-09-23,2024-03-21,canceled,2023-09-23
S_002930,U_001965,Basic,2024-03-29,,active,2024-03-29
S_002931,U_001966,Basic,2023-10-26,2024-04-23,canceled,2023-10-26
S_002932,U_001967,Pro,2023-11-14,,active,2023-11-14
S_002933,U_001967,Basic,2023-11-14,2024-07-11,canceled,2023-11-14
S_002934,U_001968,Pro,2022-03-01,2023-11-21,canceled,2022-03-01
S_002935,U_001968,Basic,2023-12-10,,active,2023-12-10
S_002936,U_001969,Enterprise,2023-11-08,2024-04-06,canceled,2023-11-08
S_002937,U_001969,Basic,2024-04-18,2024-08-16,canceled,2024-04-18
S_002938,U_001970,Enterprise,2024-08-29,2024-12-27,canceled,2024-08-29
S_002939,U_001971,Basic,2024-09-13,,active,2024-09-13
S_002940,U_001972,Pro,2023-11-18,2024-06-15,canceled,2023-11-18
S_002941,U_001973,Basic,2022-04-25,2022-06-24,canceled,2022-04-25
S_002942,U_001974,Basic,2023-10-09,2024-12-02,canceled,2023-10-09
S_002943,U_001974,Basic,2024-12-11,,active,2024-12-11
S_002944,U_001975,Basic,2022-02-08,2022-04-09,canceled,2022-02-08
S_002945,U_001976,Basic,2023-11-11,2024-12-05,active,2023-11-11
S_002946,U_001976,Pro,2024-12-23,,active,2024-12-23
S_002947,U_001977,Enterprise,2022-11-02,2023-01-31,canceled,2022-11-02
S_002948,U_001977,Basic,2023-02-27,2023-08-26,canceled,2023-02-27
S_002949,U_001978,Basic,2023-11-26,2024-02-24,canceled,2023-11-26
S_002950,U_001978,Pro,2024-03-09,,active,2024-03-09
S_002951,U_001979,Pro,2022-12-06,2024-03-30,active,2022-12-06
S_002952,U_001979,Enterprise,2024-04-16,,active,2024-04-16
S_002953,U_001980,Pro,2024-03-08,2024-11-03,canceled,2024-03-08
S_002954,U_001980,Basic,2024-11-26,,active,2024-11-26
S_002955,U_001981,Pro,2022-08-28,2023-10-22,canceled,2022-08-28
S_002956,U_001981,Basic,2023-11-02,2024-05-30,canceled,2023-11-02
S_002957,U_001982,Basic,2022-03-06,2022-09-02,canceled,2022-03-06
S_002958,U_001983,Pro,2022-06-27,2023-06-22,active,2022-06-27
S_002959,U_001983,Pro,2023-07-14,2024-05-09,canceled,2023-07-14
S_002960,U_001984,Basic,2024-02-01,,active,2024-02-01
S_002961,U_001985,Pro,2023-03-19,2024-06-11,canceled,2023-03-19
S_002962,U_001986,Enterprise,2022-12-25,2024-12-14,canceled,2022-12-25
S_002963,U_001986,Basic,2025-01-07,,active,2025-01-07
S_002964,U_001987,Basic,2022-03-18,2023-10-09,canceled,2022-03-18
S_002965,U_001987,Pro,2023-10-21,2024-09-15,active,2023-10-21
S_002966,U_001988,Pro,2024-06-27,,active,2024-06-27
S_002967,U_001988,Basic,2024-06-27,,active,2024-06-27
S_002968,U_001989,Basic,2024-09-15,,active,2024-09-15
S_002969,U_001990,Pro,2023-01-25,2023-10-22,canceled,2023-01-25
S_002970,U_001991,Pro,2024-12-08,,active,2024-12-08
S_002971,U_001991,Basic,2024-12-08,,active,2024-12-08
S_002972,U_001992,Enterprise,2022-10-21,2023-08-17,canceled,2022-10-21
S_002973,U_001992,Pro,2023-09-05,2024-10-29,active,2023-09-05
S_002974,U_001993,Basic,2022-09-29,2024-01-22,canceled,2022-09-29
S_002975,U_001993,Pro,2024-02-18,2024-12-14,canceled,2024-02-18
S_002976,U_001994,Enterprise,2024-07-29,,active,2024-07-29
S_002977,U_001994,Enterprise,2024-07-29,,active,2024-07-29
S_002978,U_001995,Basic,2022-08-26,2023-06-22,canceled,2022-08-26
S_002979,U_001995,Basic,2023-07-20,,active,2023-07-20
S_002980,U_001996,Enterprise,2022-04-01,2022-07-30,canceled,2022-04-01
S_002981,U_001996,Basic,2022-08-12,2023-03-10,canceled,2022-08-12
S_002982,U_001997,Basic,2023-11-14,2024-01-13,canceled,2023-11-14
S_002983,U_001998,Basic,2022-07-31,2023-07-26,canceled,2022-07-31
S_002984,U_001998,Basic,2023-08-12,2024-08-06,canceled,2023-08-12
S_002985,U_001999,Basic,2022-02-16,2023-06-11,canceled,2022-02-16
S_002986,U_001999,Basic,2023-06-23,2024-04-18,canceled,2023-06-23
S_002987,U_002000,Basic,2023-03-06,2024-04-29,canceled,2023-03-06
S_002988,U_002001,Enterprise,2023-01-30,2023-11-26,canceled,2023-01-30
S_002989,U_002002,Basic,2024-12-26,,active,2024-12-26
S_002990,U_002003,Pro,2022-08-29,2023-07-25,canceled,2022-08-29
S_002991,U_002003,Basic,2023-08-08,2023-11-06,canceled,2023-08-08
S_002992,U_002004,Pro,2022-11-19,2024-03-13,canceled,2022-11-19
S_002993,U_002005,Basic,2022-02-01,2023-11-23,canceled,2022-02-01
S_002994,U_002006,Enterprise,2024-11-18,,active,2024-11-18
S_002995,U_002006,Enterprise,2024-11-18,,active,2024-11-18
S_002996,U_002007,Basic,2023-12-19,,active,2023-12-19
S_002997,U_002008,Basic,2023-07-10,,active,2023-07-10
S_002998,U_002008,Basic,2023-07-10,2024-02-05,canceled,2023-07-10
S_002999,U_002009,Pro,2023-05-17,2023-12-13,canceled,2023-05-17
S_003000,U_002009,Pro,2024-01-03,2024-10-29,canceled,2024-01-03
S_003001,U_002010,Basic,2023-09-30,,active,2023-09-30
S_003002,U_002010,Basic,2023-09-30,2024-04-27,active,2023-09-30
S_003003,U_002011,Pro,2024-06-27,,active,2024-06-27
S_003004,U_002012,Pro,2022-03-01,2022-08-28,canceled,2022-03-01
S_003005,U_002012,Basic,2022-09-16,2023-03-15,canceled,2022-09-16
S_003006,U_002013,Basic,2022-08-05,2023-04-02,canceled,2022-08-05
S_003007,U_002013,Basic,2023-04-10,2023-07-09,canceled,2023-04-10
S_003008,U_002014,Pro,2022-06-26,2023-10-19,active,2022-06-26
S_003009,U_002014,Basic,2023-10-26,2024-11-19,canceled,2023-10-26
S_003010,U_002015,Basic,2023-01-02,2023-07-01,canceled,2023-01-02
S_003011,U_002016,Pro,2024-07-02,2024-10-30,canceled,2024-07-02
S_003012,U_002017,Pro,2023-10-02,2024-05-29,canceled,2023-10-02
S_003013,U_002017,Pro,2024-06-03,,active,2024-06-03
S_003014,U_002018,Pro,2024-12-28,,active,2024-12-28
S_003015,U_002019,Basic,2022-09-27,2024-07-18,canceled,2022-09-27
S_003016,U_002019,Enterprise,2024-08-07,2024-11-05,canceled,2024-08-07
S_003017,U_002020,Pro,2022-07-19,2023-08-13,canceled,2022-07-19
S_003018,U_002020,Pro,2023-09-03,2024-03-31,active,2023-09-03
S_003019,U_002021,Basic,2024-08-11,,active,2024-08-11
S_003020,U_002022,Pro,2023-04-04,2024-04-28,canceled,2023-04-04
S_003021,U_002022,Enterprise,2024-05-14,,active,2024-05-14
S_003022,U_002023,Enterprise,2023-06-13,2023-12-10,canceled,2023-06-13
S_003023,U_002024,Basic,2023-01-11,2024-10-02,canceled,2023-01-11
S_003024,U_002024,Pro,2024-10-23,,active,2024-10-23
S_003025,U_002025,Basic,2024-07-17,,active,2024-07-17
S_003026,U_002026,Pro,2022-05-14,2023-02-08,canceled,2022-05-14
S_003027,U_002027,Basic,2023-12-21,,active,2023-12-21
S_003028,U_002027,Enterprise,2023-12-21,,active,2023-12-21
S_003029,U_002028,Basic,2022-12-16,2023-03-16,canceled,2022-12-16
S_003030,U_002028,Basic,2023-04-04,2023-10-31,canceled,2023-04-04
S_003031,U_002029,Pro,2022-09-18,2023-04-16,active,2022-09-18
S_003032,U_002030,Basic,2024-04-10,2024-06-09,canceled,2024-04-10
S_003033,U_002030,Basic,2024-06-18,,active,2024-06-18
S_003034,U_002031,Pro,2022-05-26,2023-12-17,canceled,2022-05-26
S_003035,U_002032,Pro,2024-08-02,,active,2024-08-02
S_003036,U_002033,Enterprise,2024-04-26,,active,2024-04-26
S_003037,U_002033,Basic,2024-04-26,,active,2024-04-26
S_003038,U_002034,Basic,2023-05-15,2024-05-09,canceled,2023-05-15
S_003039,U_002034,Basic,2024-05-22,,active,2024-05-22
S_003040,U_002035,Enterprise,2024-09-14,,active,2024-09-14
S_003041,U_002036,Enterprise,2023-11-29,,active,2023-11-29
S_003042,U_002037,Pro,2024-06-01,,active,2024-06-01
S_003043,U_002038,Basic,2023-12-02,2024-05-30,canceled,2023-12-02
S_003044,U_002038,Pro,2024-06-25,,active,2024-06-25
S_003045,U_002039,Pro,2022-12-21,2024-11-10,active,2022-12-21
S_003046,U_002040,Basic,2024-09-23,,active,2024-09-23
S_003047,U_002041,Basic,2024-08-06,,active,2024-08-06
S_003048,U_002041,Pro,2024-08-06,,active,2024-08-06
S_003049,U_002042,Basic,2022-07-19,2024-05-09,canceled,2022-07-19
S_003050,U_002042,Basic,2024-05-26,,active,2024-05-26
S_003051,U_002043,Pro,2023-09-23,2024-06-19,canceled,2023-09-23
S_003052,U_002043,Basic,2024-07-14,2024-10-12,canceled,2024-07-14
S_003053,U_002044,Basic,2022-08-11,2023-05-08,canceled,2022-08-11
S_003054,U_002044,Basic,2023-06-03,2024-12-24,active,2023-06-03
S_003055,U_002045,Pro,2023-11-02,2024-10-27,canceled,2023-11-02
S_003056,U_002046,Basic,2022-07-05,2023-08-29,canceled,2022-07-05
S_003057,U_002047,Basic,2022-01-01,2022-11-27,canceled,2022-01-01
S_003058,U_002048,Pro,2024-07-16,,active,2024-07-16
S_003059,U_002048,Basic,2024-07-16,,active,2024-07-16
S_003060,U_002049,Basic,2024-03-09,,active,2024-03-09
S_003061,U_002049,Basic,2024-03-09,2024-07-07,canceled,2024-03-09
S_003062,U_002050,Basic,2024-07-04,,active,2024-07-04
S_003063,U_002051,Basic,2023-10-11,,active,2023-10-11
S_003064,U_002051,Pro,2023-10-11,,active,2023-10-11
S_003065,U_002052,Basic,2023-09-16,2024-07-12,canceled,2023-09-16
S_003066,U_002052,Basic,2024-08-07,,active,2024-08-07
S_003067,U_002053,Basic,2022-07-02,2023-10-25,canceled,2022-07-02
S_003068,U_002054,Basic,2024-11-11,,active,2024-11-11
S_003069,U_002055,Basic,2023-08-26,2024-03-23,canceled,2023-08-26
S_003070,U_002056,Basic,2022-04-19,2024-02-08,canceled,2022-04-19
S_003071,U_002057,Basic,2024-01-06,2024-05-05,active,2024-01-06
S_003072,U_002058,Pro,2022-03-05,2023-05-29,active,2022-03-05
S_003073,U_002059,Basic,2024-03-18,,active,2024-03-18
S_003074,U_002059,Pro,2024-03-18,,active,2024-03-18
S_003075,U_002060,Basic,2024-04-11,,active,2024-04-11
S_003076,U_002061,Basic,2023-03-09,2023-10-05,canceled,2023-03-09
S_003077,U_002061,Basic,2023-10-25,,active,2023-10-25
S_003078,U_002062,Basic,2022-10-12,2024-08-02,canceled,2022-10-12
S_003079,U_002063,Basic,2024-02-27,,active,2024-02-27
S_003080,U_002064,Pro,2022-11-12,2024-02-05,canceled,2022-11-12
S_003081,U_002064,Enterprise,2024-03-01,,active,2024-03-01
S_003082,U_002065,Basic,2022-10-03,2024-06-24,canceled,2022-10-03
S_003083,U_002065,Basic,2024-07-23,,active,2024-07-23
S_003084,U_002066,Basic,2022-02-02,2023-07-27,canceled,2022-02-02
S_003085,U_002067,Basic,2024-06-13,2024-11-10,canceled,2024-06-13
S_003086,U_002067,Basic,2024-11-20,,active,2024-11-20
S_003087,U_002068,Pro,2022-10-09,2023-11-03,canceled,2022-10-09
S_003088,U_002068,Basic,2023-11-20,2024-10-15,canceled,2023-11-20
S_003089,U_002069,Basic,2024-05-21,,active,2024-05-21
S_003090,U_002069,Basic,2024-05-21,2024-11-17,canceled,2024-05-21
S_003091,U_002070,Basic,2024-07-19,,active,2024-07-19
S_003092,U_002070,Basic,2024-07-19,,active,2024-07-19
S_003093,U_002071,Basic,2024-07-10,,active,2024-07-10
S_003094,U_002071,Basic,2024-07-10,,active,2024-07-10
S_003095,U_002072,Pro,2023-04-08,2023-08-06,canceled,2023-04-08
S_003096,U_002072,Basic,2023-08-17,2024-09-10,canceled,2023-08-17
S_003097,U_002073,Pro,2022-01-16,2022-04-16,canceled,2022-01-16
S_003098,U_002073,Basic,2022-04-28,2024-04-17,canceled,2022-04-28
S_003099,U_002074,Basic,2023-04-30,2024-06-23,active,2023-04-30
S_003100,U_002075,Pro,2024-04-21,,active,2024-04-21
S_003101,U_002075,Basic,2024-04-21,2024-09-18,active,2024-04-21
S_003102,U_002076,Basic,2024-01-22,,active,2024-01-22
S_003103,U_002076,Basic,2024-01-22,,active,2024-01-22
S_003104,U_002077,Basic,2024-09-16,,active,2024-09-16
S_003105,U_002078,Pro,2024-09-13,,active,2024-09-13
S_003106,U_002078,Basic,2024-09-13,,active,2024-09-13
S_003107,U_002079,Basic,2024-12-14,,active,2024-12-14
S_003108,U_002080,Pro,2024-11-24,,active,2024-11-24
S_003109,U_002080,Basic,2024-11-24,,active,2024-11-24
S_003110,U_002081,Pro,2022-07-01,2023-12-23,canceled,2022-07-01
S_003111,U_002081,Pro,2024-01-14,,active,2024-01-14
S_003112,U_002082,Basic,2022-06-09,2023-05-05,canceled,2022-06-09
S_003113,U_002082,Basic,2023-05-23,2024-05-17,canceled,2023-05-23
S_003114,U_002083,Basic,2023-10-02,2024-07-28,canceled,2023-10-02
